review,rating,date,product_name,category,scraped_date,rating_numeric,processed_text,sentiment
"penjual ramah, baik dan sangat membantu ktika bertanya.
barang dlm kondisi baik
recommended 👍",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,jual ramah baik sangat bantu ktika tanya barang dlm kondisi baik recommended,positive
"Produk ok exp masih sekitar 1 thn , harga ok , packing rapih , proses pengiriman ok , produk original",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,produk exp sekitar thn harga packing rapih proses kirim produk original,positive
"Pengiriman lebih cepat dari perkiraan dan diterima oleh ibu yang saya beri dalam kondisi sangat baik..
Semoga mereka suka dengan makanan yang saya kirim ini.
Terimakasih",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,kirim lebih cepat kira terima ibu saya beri kondisi sangat baik moga suka makan saya kirim terimakasih,positive
"selain ringan,simpel gak ribet,tinggal seduh dan bikin kenyang urusan enak gaknya belakangan kalau udah di atas gunung ni udah berasa enak kok.yg ptg jg minim sampah",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,ringan simpel gak ribet tinggal seduh bikin kenyang urus enak gaknya belakang kalau udah atas gunung udah asa enak kok ptg minim sampah,positive
"Rasanya enak, nasinya kayak nasi beneran (bukan nasi instan)",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,rasa enak nasi kayak nasi beneran bukan nasi instan,positive
harga kualitas fungsi sesuai cepat tanggap,bintang 4,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,4,harga kualitas fungsi sesuai cepat tanggap,positive
"Respon n delivery cepat, packing aman exp Jan 2026, nasi pulun dg takaran air yg pas, thx 👍",bintang 5,4 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,respon delivery cepat packing aman exp jan nasi pulun takar air pas thx,positive
"kualitas bagus... rasa jg oke... 
pengiriman cepat.",bintang 5,1 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,kualitas bagus rasa oke kirim cepat,positive
"baru sampai belom di coba. semoga rasanya enak, lumayan membantu yg hobi naik gunung",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,baru bom coba moga rasa enak lumayan bantu hobi naik gunung,positive
"Respon n delivery cepat, packing aman H-eat sesuai pesanan, thx",bintang 5,10 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:38,5,respon delivery cepat packing aman eat sesuai pesan thx,positive
barang sampai dengan selamat tanpa cacat. good!!,bintang 5,11 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,barang dengan selamat cacat good,positive
Super enak rasa nya mantap selalu konsisten pengiriman oke,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,super enak rasa nya mantap selalu konsisten kirim oke,positive
Diterima dlm kondisi baik. Kemasan praktis utk travelling. Rasa blm tau. Kl cocok pasti order lg.,bintang 5,5 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,terima dlm kondisi baik kemas praktis utk travelling rasa blm tau cocok order,positive
"Respon n delivery cepat, packing aman, ED Agst 2024, H-eat sesuai pesanan, thanks 👍👍",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,respon delivery cepat packing aman agst eat sesuai pesan thanks,positive
"packing rapi pengiriman cepat, barang sesuai",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,packing rapi kirim cepat barang sesuai,positive
"Thanks gan, barangnya lengkap dan exp masih lama",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,thanks gan barang lengkap exp lama,positive
"baru nyoba mau buat buka puasa eh bocor, makan nasi nya 1/4 Mateng deh karena bocor.. semoga yang lain aman.. mungkin karena packing nya cuma plastik kali ya",bintang 3,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,3,baru nyoba mau buat buka puasa bocor makan nasi nya mateng deh bocor moga lain aman mungkin packing nya cuma plastik kali,neutral
sempat nyasar karena GoJek nya gak amanah,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,sempat nyasar gojek nya gak amanah,positive
"Pesanan dalam kondisi baik, pengiriman cepat, gud!!!",bintang 5,2 minggu lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,pesan kondisi baik kirim cepat gud,positive
"sesuai deskripsi, sesuai pesanan, ED aman 2025. recomended.",bintang 5,9 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:44,5,sesuai deskripsi sesuai pesan aman recomended,positive
"Sesuai deskripsi, sesuai pesanan ED masih Mei 2026. Recomended",bintang 5,3 minggu lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,5,sesuai deskripsi sesuai pesan mei recomended,positive
"Packing rapih.
Pengiriman cepat.
Rasanya blm nyoba Krn utk dibawa anak Travelling",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,5,packing rapih kirim cepat rasa blm nyoba krn utk bawa anak travelling,positive
makanan yang wajib dibawa kalo naek gunung atau sekedar kemping tapi males masak beneran 😂😂 tinggal guyur aer panas trus diemin jadi dah nasi ato bakso. biat sambal gor...,bintang 5,5 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,5,makan wajib bawa kalo naek gunung dar kemping males masak beneran tinggal guyur aer panas trus diemin jadi dah nasi ato bakso biat sambal gor,positive
"Sesuai deskripsi, sesuai pesanan ED masih Feb 2026. Recomended",bintang 5,3 minggu lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,5,sesuai deskripsi sesuai pesan feb recomended,positive
"Sesuai deskripsi, sesuai pesanan ED masih Feb 2026. Recomended",bintang 5,3 minggu lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,5,sesuai deskripsi sesuai pesan feb recomended,positive
"asik cepet saji, bisa buat hiking & traveling",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,5,asik cepet saji buat hiking traveling,positive
"Pas buka packaging banyak kotoran nya,",bintang 3,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,3,pas buka packaging banyak kotor nya,neutral
terima kasih atas respon nya mudah2an rasanya sesuai ekspetasi baru pertama nyoba,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,5,terima kasih atas respon nya mudah rasa sesuai ekspetasi baru pertama nyoba,positive
"barang sudah diterima lengkap & sesuai deskripsi
terima kasih seller",bintang 4,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,4,barang terima lengkap sesuai deskripsi terima kasih seller,positive
"bekel logistik terbaik ini, kalo lu gak bisa dan males masak😂😂",bintang 5,9 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:50,5,bekel logistik baik kalo gak dan males masak,positive
"nasgor sepertinya menggiurkan, semoga enak.",bintang 5,1 hari lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,nasgor seperti giur moga enak,positive
baru mau coba pertama ini..semoga cocok untuk digunung,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,baru mau coba pertama moga cocok gunung,positive
"enak, kemasan oke, proses masak mudah",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,enak kemas oke proses masak mudah,positive
akhirnya sampe juga dgn selamat tidak kurang sesuatu apapun.. jd dah ini mah MasterChef dadakan 🤣 wkwkwk,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,akhir sampe dgn selamat kurang apa dah mah masterchef dada wkwkwk,positive
MANTAAB LUR....TEREH PISAN NEPINA... ASLI KEREN,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,mantaab lur tereh pis nepina asli keren,positive
packing rapih dan pesanan sesuai,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,packing rapih pesan sesuai,positive
gercep. 2 hari sampe. test food dulu sblm naik gunung,bintang 5,8 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,gercep hari sampe test food dulu sblm naik gunung,positive
"dikirim tepat waktu, belum dicoba, moga2 enak dan sehat.",bintang 5,9 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,kirim tepat waktu coba moga enak sehat,positive
Barang sesuai dengan deskripsi,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,barang sesuai deskripsi,positive
"Ringkas, cita rasa masakan nenek 🍻",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:24:54,5,ringkas cita rasa masakan nenek,positive
"nasgor sepertinya menggiurkan, semoga enak.",bintang 5,1 hari lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,nasgor seperti giur moga enak,positive
baru mau coba pertama ini..semoga cocok untuk digunung,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,baru mau coba pertama moga cocok gunung,positive
"enak, kemasan oke, proses masak mudah",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,enak kemas oke proses masak mudah,positive
akhirnya sampe juga dgn selamat tidak kurang sesuatu apapun.. jd dah ini mah MasterChef dadakan 🤣 wkwkwk,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,akhir sampe dgn selamat kurang apa dah mah masterchef dada wkwkwk,positive
MANTAAB LUR....TEREH PISAN NEPINA... ASLI KEREN,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,mantaab lur tereh pis nepina asli keren,positive
packing rapih dan pesanan sesuai,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,packing rapih pesan sesuai,positive
gercep. 2 hari sampe. test food dulu sblm naik gunung,bintang 5,8 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,gercep hari sampe test food dulu sblm naik gunung,positive
"dikirim tepat waktu, belum dicoba, moga2 enak dan sehat.",bintang 5,9 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,kirim tepat waktu coba moga enak sehat,positive
Barang sesuai dengan deskripsi,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,barang sesuai deskripsi,positive
"Ringkas, cita rasa masakan nenek 🍻",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:00,5,ringkas cita rasa masakan nenek,positive
"Mantap, pengiriman cepat! Siap muncak!",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,5,mantap kirim cepat siap muncak,positive
"gak kalah sama buatan luar ottogi, dan lebih mudah krn cukup dgn air panas, kalau ottogi hrs pakai microwave atau direbus.",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,5,gak kalah sama buat luar ottogi lebih mudah krn cukup dgn air panas kalau ottogi hrs pakai microwave rebus,positive
"di prosesnya cepat, soal rasa belum dicoba sih krn mau dibawa buat minggu depan",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,5,proses cepat soal rasa coba sih krn mau bawa buat minggu depan,positive
"saya belum coba. dikirim cepat, kemasannya bagus.",bintang 5,10 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,5,belum coba kirim cepat kemas bagus,positive
"sesuai pesanan, tidak ada kurang / cacat kemasan. dicoba 2 minggu lagi. semoga enak 😁",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,5,sesuai pesan ada kurang cacat kemas coba minggu moga enak,positive
harga kualitas fungsi sesuai cepat tanggap,bintang 4,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,4,harga kualitas fungsi sesuai cepat tanggap,positive
harga kualitas fungsi sesuai cepat tanggap,bintang 4,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,4,harga kualitas fungsi sesuai cepat tanggap,positive
harga kualitas fungsi sesuai cepat tanggap,bintang 4,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,4,harga kualitas fungsi sesuai cepat tanggap,positive
"Penyajiannya praktis, cocok buat camping. Tetapi rasanya kurang pas",bintang 4,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,4,saji praktis cocok buat camping rasa kurang pas,positive
Mantap banget. Cocok buat travelling jauh. 👍🏻 menunya lengkap. Ga bosen jadinya.,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:05,5,mantap banget cocok buat travelling jauh menu lengkap bosen jadi,positive
Respon seller cepat.. barang sesuai deskripsi. Thank you seller,bintang 5,12 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,5,respon seller cepat barang sesuai deskripsi thank you seller,positive
pesanan sesuai. ready to survive. wuhuuuu,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,5,pesan sesuai ready survive wuhuuuu,positive
"udah pakai air mendidih, tapi tetap masih ada butiran yg agak keras dan yg rendang gak berasa rendang, ada sedikit cenderung agak pahit pas dimakan",bintang 3,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,3,udah pakai air didih tetap butir keras rendang gak asa rendang ada sedikit cenderung pahit pas makan,neutral
"witing tresno, jalaran saka kulino",bintang 5,9 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,5,witing tresno jalar saka kulino,positive
"Barang bagus, cepat sampai, recommended!
Tips, klo nyeduh ini airnya dilebihin dikit dari tanda yang ada dibungkus, biar matang sempurna",bintang 5,8 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,5,barang bagus cepat recommended tips klo nyeduh air dilebihin dikit tanda ada bungkus biar matang sempurna,positive
"rasa nasinya unik... beda sama nasi biasa ataupun beras porang, enak ga enak relatif",bintang 4,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,4,rasa nasi unik beda sama nasi biasa atau beras porang enak enak relatif,positive
"sy baru coba yg nasi putih, ternyata wkt dituangi air panas, kemasannya bocor, akhirnya sy masak di rice cooker jg & silica yg didlm yg hrs-nya 2 ttp ini hny ada 1",bintang 3,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,3,baru coba nasi putih nyata wkt tuang air panas kemas bocor akhir masak rice cooker silica didlm hrs nya ttp hny,neutral
"mantap, baru pertama kali coba sih, semoga enak.. jadi bisa RO kalo pas mau naik gunung lagi.. exp lama dan admin nya gercep.. syukaaaaa",bintang 5,11 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,5,mantap baru pertama kali coba sih moga enak jadi kalo pas mau naik gunung exp lama admin nya gercep syukaaaaa,positive
"Sampai dgn aman dan utuh, seller gercep barangnya cepet sampai.. praktis bgt ada ini jd gak takut kelaparan..",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,5,dgn aman utuh seller gercep barang cepet praktis bgt ini gak takut lapar,positive
Dah paling simple pokoknya bawa ini kalau lg nanjak gunung,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:10,5,dah paling simple pokok bawa kalau nanjak gunung,positive
"sudah diterima dng baik, expired masih lama, semoga cocok",bintang 5,7 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,5,terima dng baik expired lama moga cocok,positive
Packing rapi dan aman…kualitas oke banget,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,5,packing rapi aman kualitas oke banget,positive
"alhamdulillah sangat membantu. enak
mudah cara penyajian. seller sangat membantu

expedisi kereeen bgt 👍👍👍👍",bintang 5,8 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,5,alhamdulillah sangat bantu enak mudah cara saji seller sangat bantu expedisi kereeen bgt,positive
rasanya enak. praktis. cocok buat travel.,bintang 5,7 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,5,rasa enak praktis cocok buat travel,positive
"Beli akhir Maret 2023 expired date nya dapet yg Agustus 2023. Awalnya kirain mmg dr sono nya expired date nya ga lama. Beli di tempat lapak lain, dapet yg expired Feb 202...",bintang 3,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,3,beli akhir maret expired date nya dapet agustus awal kirain mmg sono nya expired date nya lama beli tempat lapak dapet expired feb,neutral
"Solusi utama nih, sangat membantu saat berangkat umroh mandiri",bintang 5,9 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,5,solusi utama nih sangat bantu berangkat umroh mandiri,positive
alhamdulillah smpe nya cpt bgt. gk smpe 20 mnit.😁 mksh ya.. produk lengkap sesuai orderan.,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,5,alhamdulillah smpe nya cpt bgt smpe mnit mksh produk lengkap sesuai order,positive
"abis baca ulasan lain dan bener kalo direndam air panas gabakalan enak. baru bisa agak layak dikonsumsi setelah dimasak. karena cuma ada panci listrik, jadi dimasak disit...",bintang 2,11 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,2,abis baca ulas dan bener kalo rendam air panas gabakalan enak baru agak layak konsumsi masak cuma panci listrik jadi masak sit,negative
cocok buat kemcer/ naij gunung tapi tidak mau ribet 👍🏽,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,5,cocok buat kemcer naij gunung tidak mau ribet,positive
enak.... mantap... sangat membantu saat berada dinegara yg sulit nemu nasi... nasi kuningnya Josss....,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:15,5,enak mantap sangat bantu ada negara sulit nemu nasi nasi kuning josss,positive
belum dicoba buat tar naik gunung mudah2an mantap👍,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:20,5,coba buat tar naik gunung mudah mantap,positive
"wenaak, praktia buat dibawa ke gujung jugaa",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:20,5,wenaak praktia buat bawa gujung jugaa,positive
enak enak enak,bintang 5,8 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:20,5,enak enak enak,positive
kerennnnn pengiriman cepettttt,bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:20,5,kerennnnn kirim cepettttt,positive
Pesanan sdh diterima dgn baik dan sesuai deskripsi. Terima kasih banyak ya. Semoga makin sukses. Aamiin.🙏,bintang 5,5 bulan lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:20,5,pesan sdh terima dgn baik sesuai deskripsi terima kasih banyak moga makin sukses aamiin,positive
"Terimakasih barang di terima dengan baik, Very very recommended seller",bintang 5,Lebih dari 1 tahun lalu,"Makanan Instan H EAT Makanan Gunung Nasi Putih, Nasi Goreng Rendang - Glai Dging Sapi",Makanan_minuman,2025-06-25 16:25:20,5,terimakasih barang terima baik very very recommended seller,positive
